INFO 2025-12-10 17:00:17,095 basehttp 4284 25988 "GET /admin/admin_app/ward/ HTTP/1.1" 200 12181
INFO 2025-12-10 17:00:17,149 basehttp 4284 25988 "GET /static/admin/css/changelists.css HTTP/1.1" 200 6878
INFO 2025-12-10 17:00:17,154 basehttp 4284 3432 "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2025-12-10 17:00:17,167 basehttp 4284 22364 "GET /static/admin/js/core.js HTTP/1.1" 200 6208
INFO 2025-12-10 17:00:17,168 basehttp 4284 23540 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 9777
INFO 2025-12-10 17:00:17,191 basehttp 4284 3432 "GET /static/admin/js/urlify.js HTTP/1.1" 200 7887
INFO 2025-12-10 17:00:17,198 basehttp 4284 22364 "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
INFO 2025-12-10 17:00:17,200 basehttp 4284 25988 "GET /static/admin/js/actions.js HTTP/1.1" 200 8076
INFO 2025-12-10 17:00:17,210 basehttp 4284 3432 "GET /static/admin/img/search.svg HTTP/1.1" 200 458
INFO 2025-12-10 17:00:17,232 basehttp 4284 22768 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 285314
INFO 2025-12-10 17:00:17,249 basehttp 4284 17076 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-12-10 17:00:17,273 basehttp 4284 17076 "GET /static/admin/js/filters.js HTTP/1.1" 200 978
INFO 2025-12-10 17:00:17,334 basehttp 4284 23540 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 325171
INFO 2025-12-10 17:00:17,366 basehttp 4284 23540 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
INFO 2025-12-10 17:00:19,511 basehttp 4284 23540 "GET /admin/admin_app/ward/add/ HTTP/1.1" 200 19197
INFO 2025-12-10 17:00:19,549 basehttp 4284 23540 "GET /static/admin/css/forms.css HTTP/1.1" 200 8525
